tmdb_id,name,original_name,popularity,vote_average,vote_count,release_date,origin_country,genre_ids,overview,poster_path,fetched_at
150729,Trinkets,Trinkets,21.86,6.3,3263,2020-09-01,"[""United States""]",[18],A grieving teen finds an unexpected connection with two classmates at her new high school after they all land in the same Shoplifters Anonymous group.,,2026-05-17T16:57:37.541841
150730,Baewatch: Parental Guidance,Baewatch: Parental Guidance,63.14,4.2,1658,2019-09-01,"[""US""]",[10764],"Couples go on a romantic getaway to test their relationships, not knowing their families are calling the shots and cringing over their every move.",,2026-05-17T16:57:37.542210
150731,Ojos in d' House,Ojos in d' House,212.37,6.7,1149,2013-09-01,"[""Nigeria""]",[18],"After a newly rich family moves into an upper-class neighborhood, they try to keep their matriarch's obsessive pursuit of social acceptance in check.",,2026-05-17T16:57:37.542400
150732,Hoops,Hoops,163.69,7.9,7687,2020-09-01,"[""United States""]",[18],A foul-mouthed high school basketball coach is sure he'll hit the big leagues if he can only turn his terrible team around. Good luck with that.,,2026-05-17T16:57:37.542767
150733,Rust Valley Restorers,Rust Valley Restorers,229.28,8.6,5972,2020-09-01,"[""Canada""]",[10764],"Old-school auto collector Mike Hall, his pal Avery Shoaf and son Connor Hall go the extra mile to restore retro cars – and hopefully turn a profit.",,2026-05-17T16:57:37.543024
150734,Goedam,Goedam,45.74,7.6,1824,2020-09-01,"[""South Korea""]",[18],"When night falls on the city, shadows and spirits come alive in this horror anthology series centered on urban legends.",,2026-05-17T16:57:37.543243
150735,DeMarcus Family Rules,DeMarcus Family Rules,111.05,9.6,3519,2020-09-01,"[""United States""]",[10764],Rascal Flatts bassist Jay DeMarcus and ex-beauty queen Allison DeMarcus write their own rules for juggling family and fun in this reality show.,,2026-05-17T16:57:37.543370
150736,High Score,High Score,88.18,7.0,642,2020-09-01,"[""United States""]",[18],"This docuseries traces the history of classic video games, featuring insights from the innovators who brought these worlds and characters to life.",,2026-05-17T16:57:37.543478
150737,Glitch Techs,Glitch Techs,23.08,6.8,2513,2020-09-01,"[""United States""]",[18],Two teens work at a game store as a front for their actual job: Hunting video game monsters who've broken out into the real world.,,2026-05-17T16:57:37.543626
150738,Stranger,Stranger,153.82,6.0,4668,2020-09-01,"[""South Korea""]",[18],"With the help of a gutsy female detective, a prosecutor who has lost the ability to feel empathy tackles a murder case amid political corruption.",,2026-05-17T16:57:37.543747
150739,Dérè: An African Tale,Dérè: An African Tale,275.04,4.7,3266,2016-09-01,"[""US""]",[18],"After experiencing a tragic loss, a woman must resist a new family dynamic that could control the future of her father's company and her life.",,2026-05-17T16:57:37.544002
150740,Rita,Rita,149.68,8.3,4229,2020-09-01,"[""Denmark""]",[18],"Independent, outspoken and adored by her students, schoolteacher Rita fares less well with adults in this comedy-drama from Denmark.",,2026-05-17T16:57:37.544166
150741,Takki,Takki,419.83,4.8,5106,2014-09-01,"[""Saudi Arabia""]",[18],"In Jeddah, Saudi Arabia, a young aspiring filmmaker and his circle of friends grapple with family expectations, gender roles, romance and rivalry.",,2026-05-17T16:57:37.544287
150742,3%,3%,83.2,8.8,4435,2020-09-01,"[""Brazil""]",[18],"In a future where the elite inhabit an island paradise far from the crowded slums, you get one chance to join the 3% saved from squalor.",,2026-05-17T16:57:37.544393
150743,Teenage Bounty Hunters,Teenage Bounty Hunters,63.33,6.8,5790,2020-09-01,"[""United States""]",[18],Twin sisters Sterling and Blair balance teen life at an elite Southern high school with an unlikely new career as butt-kicking bounty hunters.,,2026-05-17T16:57:37.544497
150744,The Great Heist,The Great Heist,119.47,8.5,6879,2020-09-01,"[""Colombia""]",[18],"In 1994, a team of thieves plans an ambitious heist to steal millions from Colombia's Bank of the Republic. Inspired by true events.",,2026-05-17T16:57:37.544665
150745,The Legend of Korra,The Legend of Korra,59.79,6.7,758,2014-09-01,"[""United States""]",[18],A female avatar who can control the elements fights to keep her city safe from the evil forces of both the physical and spiritual worlds.,,2026-05-17T16:57:37.544840
150746,Zoids Wild,Zoids Wild,3.91,4.2,3905,2018-09-01,"[""Japan""]",[18],A quest for freedom and legendary treasure begins when a cheerful young adventurer follows his father's footsteps to become the greatest Zoids hunter.,,2026-05-17T16:57:37.544976
150747,(Un)Well,(Un)Well,18.65,6.3,5710,2020-09-01,"[""United States""]",[10764],"This docuseries takes a deep dive into the lucrative wellness industry, which touts health and healing. But do the products live up to the promises?",,2026-05-17T16:57:37.545130
150748,GAME ON: A Comedy Crossover Event,GAME ON: A Comedy Crossover Event,131.94,7.8,3994,2020-09-01,"[""United States""]",[18],"Worlds collide in this special event featuring familiar faces, surprise cameos and stories of spirited competition from four different comedy series.",,2026-05-17T16:57:37.545272
150749,Terrace House: Tokyo 2019-2020,Terrace House: Tokyo 2019-2020,120.33,5.3,7442,2019-09-01,"[""Japan""]",[10764],"Six strangers share a fabulous house in Tokyo, looking for love while living under the same roof. With no script, what happens next is all up to them.",,2026-05-17T16:57:37.545411
150750,The Governor,The Governor,237.9,8.7,987,2016-09-01,"[""Nigeria""]",[18],"When sudden tragedy forces a deputy to step into the role of governor, she faces grueling political and personal tests in order to lead her state.",,2026-05-17T16:57:37.545579
150751,High Seas,High Seas,271.57,6.3,5007,2020-09-01,"[""Spain""]",[18],Two sisters discover disturbing family secrets after a string of mysterious deaths occur on a luxury ship traveling from Spain to Brazil in the 1940s.,,2026-05-17T16:57:37.545734
150752,Selling Sunset,Selling Sunset,75.48,5.7,1251,2020-09-01,"[""US""]",[10764],The elite real estate brokers at The Oppenheim Group sell the luxe life to affluent buyers in LA. The drama ramps up when a new agent joins the team.,,2026-05-17T16:57:37.545844
150753,Sing On! Germany,Sing On! Germany,379.44,5.4,3946,2020-09-01,"[""Germany""]",[10764],"In this karaoke competition hosted by Palina Rojinski, contestants must hit the right note for a chance to win up to 30,000 euros.",,2026-05-17T16:57:37.545945
150754,Tiny Creatures,Tiny Creatures,287.54,8.1,3126,2020-09-01,"[""United States""]",[18],Little animals embark on big adventures across the U.S. in a dramatic nature series that explores their hidden worlds and epic survival stories.,,2026-05-17T16:57:37.546042
150755,Wizards: Tales of Arcadia,Wizards: Tales of Arcadia,81.05,5.5,3506,2020-09-01,"[""United States""]",[18],"Merlin’s apprentice joins Arcadia’s heroes on a time-bending adventure in Camelot, where conflict is brewing between the human, troll and magical worlds.",,2026-05-17T16:57:37.546164
150756,Word Party Songs,Word Party Songs,178.89,6.1,5652,2020-09-01,"[""United States""]",[18],"Sing along and dance with Bailey, Franny, Kip, Lulu and Tilly in this collection of music videos that will get you in the mood to move and groove!",,2026-05-17T16:57:37.546268
150757,Ever After High,Ever After High,49.27,5.6,3186,2016-09-01,"[""Canada""]",[18],The kids of fairy-tale characters attend a school with two cliques: those who accept their fairy-tale destinies and those who want to write their own.,,2026-05-17T16:57:37.546367
150758,The Rain,The Rain,57.09,7.5,532,2020-09-01,"[""Denmark""]",[18],"Six years after a brutal virus wipes out most of Scandinavia's population, two siblings join a band of young survivors seeking safety – and answers.",,2026-05-17T16:57:37.546466
150759,World's Most Wanted,World's Most Wanted,259.97,6.6,4279,2020-09-01,"[""United States""]",[18],"Suspected of heinous crimes, they’ve avoided capture despite massive rewards and global investigations. A docuseries profiling the world’s most wanted.",,2026-05-17T16:57:37.546607
150760,Mystery Lab,Mystery Lab,129.82,4.5,2267,2020-09-01,"[""Brazil""]",[18],"Host Felipe Castanhari explores science, history, mysteries and marvels, uncovering mind-blowing facts with help from his lab buddies.",,2026-05-17T16:57:37.546723
150761,Immigration Nation,Immigration Nation,223.88,4.9,4874,2020-09-01,"[""United States""]",[18],"With unprecedented access to ICE operations, as well as moving portraits of immigrants, this docuseries takes a deep look at US immigration today.",,2026-05-17T16:57:37.546853
150762,Moesha,Moesha,33.72,5.2,5336,2000-09-01,"[""United States""]",[18],"Navigating the twists and firsts of high school, Moesha juggles friendships, romance and the occasional drama while trying to keep her family together.",,2026-05-17T16:57:37.546986
150763,My Perfect Landing,My Perfect Landing,54.0,5.6,4086,2020-09-01,"[""Canada""]",[18],Everything changes for talented young gymnast Jenny Cortez when she moves with her family from Miami to Toronto to open a new gymnastics club.,,2026-05-17T16:57:37.547170
150764,Nagi-Asu: A Lull in the Sea,Nagi-Asu: A Lull in the Sea,95.64,5.0,3742,2014-09-01,"[""Japan""]",[18],"In a world where humans are divided between the land and the sea, four childhood friends from the ocean must attend middle school on the surface.",,2026-05-17T16:57:37.547311
150765,The Next Step,The Next Step,11.71,4.3,8148,2018-09-01,"[""Canada""]",[10764],This drama series follows young dancers at the Next Step Dance Studio as they attempt to win the coveted regional dance championships.,,2026-05-17T16:57:37.547468
150766,Toradora!,Toradora!,101.12,9.3,4664,2008-09-01,"[""Japan""]",[18],"Menacing in appearance but gentle at heart, Ryūji forms an unlikely friendship with Taiga, a tiny girl with a sharp tongue and a tough attitude.",,2026-05-17T16:57:37.548392
150767,Transformers Rescue Bots Academy,Transformers Rescue Bots Academy,105.54,5.6,4259,2020-09-01,"[""United States""]",[18],"As part of the first class at the Rescue Bots Academy, five Cybertron recruits train under their skilled teachers and take on daring rescue missions.",,2026-05-17T16:57:37.550007
150768,Get Even,Get Even,80.9,6.4,2512,2020-09-01,"[""United Kingdom""]",[18],"In a secret act of skillful revenge, four private school classmates team up and work together to expose a string of schoolwide injustices.",,2026-05-17T16:57:37.550605
150769,Sugar Rush,Sugar Rush,225.41,7.7,953,2020-09-01,"[""United States""]",[10764],Time's the most important ingredient as teams race against the clock – and each other – to bake up the best-tasting sweets.,,2026-05-17T16:57:37.551030
150770,The Umbrella Academy,The Umbrella Academy,204.18,7.0,4485,2020-09-01,"[""United States""]",[18],"Reunited by their father's death, estranged siblings with extraordinary powers uncover shocking family secrets – and a looming threat to humanity.",,2026-05-17T16:57:37.551303
150771,Transformers: War For Cybertron Trilogy,Transformers: War For Cybertron Trilogy,85.06,6.1,6015,2020-09-01,"[""United States""]",[18],"As the Autobots and Decepticons ravage their planet in a brutal civil war, two iconic leaders emerge in the Transformers universe's origin story.",,2026-05-17T16:57:37.551476
150772,Unlucky Ploy,Unlucky Ploy,20.56,7.4,10482,2020-09-01,"[""US""]",[18],"In this remake of the Korean series, a man becomes mired in the lives of two women who happen to share the same name.",,2026-05-17T16:57:37.551955
150773,Last Chance U,Last Chance U,11.35,6.5,3207,2020-09-01,"[""United States""]",[18],"In a docuseries set at one of NCAA football's most fertile recruiting grounds, guys with red flags seek to prove their worth on the field and in class.",,2026-05-17T16:57:37.552203
150774,Shameless (U.S.),Shameless (U.S.),89.2,5.1,3527,2019-09-01,"[""United States""]",[18],This dramedy based on a British series centers on siblings in a dysfunctional Chicago family who struggle while coping with their alcoholic father.,,2026-05-17T16:57:37.552386
150775,Sing On! Spain,Sing On! Spain,9.51,6.8,8163,2020-09-01,"[""Spain""]",[10764],"In this fast-paced, high-energy karaoke competition, singers from all walks of life battle it out for up to 30,000 euros!",,2026-05-17T16:57:37.552701
150776,Sinatra: All or Nothing at All,Sinatra: All or Nothing at All,131.68,8.6,8909,2015-09-01,"[""United States""]",[18],"Legendary crooner Frank Sinatra's life and talent are captured in this documentary series featuring fond memories from friends, family and colleagues.",,2026-05-17T16:57:37.553033
150777,Fear City: New York vs The Mafia,Fear City: New York vs The Mafia,271.11,7.4,1148,2020-09-01,"[""United States""]",[18],"Five Mafia families ruled New York with a bloody fist in the 1970s and '80s, until a group of federal agents tried the unthinkable: taking them down.",,2026-05-17T16:57:37.553317
150778,Norsemen,Norsemen,87.69,6.5,5686,2020-09-01,"[""Norway""]",[18],"The residents of an 8th-century Viking village experience political rivalry, social change and innovations that upend their culture and way of life.",,2026-05-17T16:57:37.553611
150779,Street Food: Latin America,Street Food: Latin America,173.1,5.1,5355,2020-09-01,"[""US""]",[18],"In this vibrant docuseries, Latin American chefs tell their stories and bring a taste of tradition and innovation to their delicious offerings.",,2026-05-17T16:57:37.553789
150780,Killer Women with Piers Morgan,Killer Women with Piers Morgan,187.57,9.0,3534,2017-09-01,"[""United Kingdom""]",[18],"Journalist Piers Morgan goes behind prison walls to speak with women convicted of shocking crimes, shedding light on what drove them to murder.",,2026-05-17T16:57:37.553981
