tmdb_id,title,original_title,popularity,vote_average,vote_count,release_date,genre_ids,overview,poster_path,media_type,fetched_at
101427,Tread,Tread,451.88,8.4,7362,2019-06-15,[18],This documentary reconstructs the pivotal moments that drove a man on a rampage to destroy a small town with a bulldozer he fortified in secret.,,movie,2026-05-17T16:57:36.126865
101428,Banana Split,Banana Split,161.89,7.1,2860,2020-06-15,[18],"Despite leaving for college, a heartsick teen tries to build a new friendship with a kindred spirit even though she's dating her ex-boyfriend.",,movie,2026-05-17T16:57:36.126999
101429,Door Ke Darshan,Door Ke Darshan,266.4,6.6,514,2020-06-15,[18],"When a matriarch wakes from a 30-year coma, her wacky family frantically recreates a bygone era to keep her from noticing how much time has passed.",,movie,2026-05-17T16:57:36.127214
101430,Double World,Double World,142.5,8.6,2763,2020-06-15,[18],"Keen to bring honor to his clan, young villager Dong Yilong embarks on a perilous journey to compete in a tournament that selects warriors for battle.",,movie,2026-05-17T16:57:36.127353
101431,Project Marathwada,Project Marathwada,44.59,7.3,4314,2016-06-15,[18],"After his son’s suicide, a debt-ridden farmer seeks justice from the government. But as his pleas are mocked and rebuffed, his own will to live erodes.",,movie,2026-05-17T16:57:36.127477
101432,Animal Crackers,Animal Crackers,59.87,5.1,3871,2020-06-15,[18],"Enchanted animal crackers turn Owen into whatever shape he eats! But to save the family circus, he'll have to keep them out of his evil uncle's hands.",,movie,2026-05-17T16:57:36.127656
101433,Dragons: Rescue Riders: Secrets of the Songwing,Dragons: Rescue Riders: Secrets of the Songwing,143.48,7.4,4128,2020-06-15,[18],"When a musical dragon with a beautiful voice hypnotizes the dragons and people of Huttsgalor, the Rescue Riders have to find a way to break the spell.",,movie,2026-05-17T16:57:36.127772
101434,Nimbe,Nimbe,128.28,6.8,9049,2019-06-15,[18],A bullied teenager gravitates toward the acceptance he finds in a street gang but soon ends up involved in a world of drug abuse and organized crime.,,movie,2026-05-17T16:57:36.127880
101435,Offering to the Storm,Offering to the Storm,485.96,4.0,1481,2020-06-15,[18],"Amaia investigates several suspicious infant deaths and horrific rituals. Meanwhile, people around her risk grave danger. Part 3 in the Baztan Trilogy.",,movie,2026-05-17T16:57:36.127980
101436,Romance Doll,Romance Doll,376.26,8.7,7849,2020-06-15,[18],"Love came naturally for married couple Sonoko and Tetsuo. But his secret profession as a love doll designer clashes with her deeper, darker secret.",,movie,2026-05-17T16:57:36.128139
101437,The Kissing Booth 2,The Kissing Booth 2,98.16,6.9,796,2020-06-15,[18],"With college decisions looming, Elle juggles her long-distance romance with Noah, changing relationship with bestie Lee and feelings for a new classmate.",,movie,2026-05-17T16:57:36.128239
101438,The Larva Island Movie,The Larva Island Movie,49.99,6.4,4511,2020-06-15,[18],"In this movie sequel to the hit series, Chuck returns home and talks to a reporter about life on the island with zany larva pals Red and Yellow.",,movie,2026-05-17T16:57:36.128340
101439,The Letter Reader,The Letter Reader,110.03,6.2,7673,2019-06-15,[18],A young boy from Johannesburg arrives in KwaZulu-Natal and begins to read letters for villagers — then falls in love with one of the recipients.,,movie,2026-05-17T16:57:36.128837
101440,The Remix: Hip Hop X Fashion,The Remix: Hip Hop X Fashion,390.09,5.2,3115,2019-06-15,[18],This documentary profiles Black visionaries in fashion who rewrote narratives on the runway and turned hip-hop style into a global phenomenon.,,movie,2026-05-17T16:57:36.129021
101441,Ip Man 4: The Finale,Ip Man 4: The Finale,156.77,7.0,1941,2019-06-15,[18],"Ip Man travels to San Francisco with his son and wrestles with tensions between martial arts masters and his star student, Bruce Lee.",,movie,2026-05-17T16:57:36.129205
101442,Jack Whitehall: I'm Only Joking,Jack Whitehall: I'm Only Joking,12.58,6.5,5336,2020-06-15,[35],"Jack Whitehall hits the stage with hilarious tales about happy couples, life in hotels, human stupidity and his well-traveled father.",,movie,2026-05-17T16:57:36.129349
101443,Funan,Funan,14.11,6.8,4743,2018-06-15,[18],"Separated from their young son during the brutal Khmer Rouge revolution, a couple must find ways to endure while searching for their child.",,movie,2026-05-17T16:57:36.129485
101444,Father Soldier Son,Father Soldier Son,354.22,5.2,1416,2020-06-15,[18],"After a single father is severely wounded in Afghanistan, he and his sons embark on a journey of sacrifice and a search for redemption.",,movie,2026-05-17T16:57:36.129869
101445,The Millions,The Millions,141.38,5.0,4540,2019-06-15,[18],"To pull off a massive heist, a charismatic con artist attempts to rob a fortified home with the help of a team he can't completely trust.",,movie,2026-05-17T16:57:36.130007
101446,Fatal Affair,Fatal Affair,21.41,7.1,1517,2020-06-15,[18],A lawyer is caught in a terrifying game of cat and mouse when a drink with an old friend escalates into an obsession that jeopardizes everyone she loves.,,movie,2026-05-17T16:57:36.130173
101447,MILF,MILF,520.35,7.6,8505,2018-06-15,[18],"In the south of France, three best friends in their 40s navigate loss and heartbreak while embarking on steamy affairs with much younger men.",,movie,2026-05-17T16:57:36.130264
101448,Cold Feet,Cold Feet,8.79,5.7,4607,2019-06-15,[18],"At a resort getaway, the fate of two couples collides when a wife unexpectedly runs into an old flame as he hesitates to propose to his girlfriend.",,movie,2026-05-17T16:57:36.130354
101449,Little Singham: Legend of Dugabakka,Little Singham: Legend of Dugabakka,108.49,6.3,1454,2020-06-15,[18],"As fears rise over a ghost known for nighttime abductions, Mirchi Nagar residents look to the only person they know can save them: Little Singham!",,movie,2026-05-17T16:57:36.130438
101450,Sylvia,Sylvia,143.3,6.9,5773,2018-06-15,[18],"When a man outgrows a childhood friendship and commits to marrying his girlfriend, obsession and spiritual warfare soon disrupt his peaceful life.",,movie,2026-05-17T16:57:36.130524
101451,The Players,The Players,486.2,7.0,4350,2020-06-15,[18],"From campy lies to sexy surprises, this collection of vignettes captures the follies of several men as they fumble with fidelity and relationships.",,movie,2026-05-17T16:57:36.130652
101452,Urzila Carlson: Overqualified Loser,Urzila Carlson: Overqualified Loser,140.51,7.7,6767,2020-06-15,[35],"Stand-up comedian Urzila Carlson keeps the crowd roaring with her thoughts on recasting ""The Biggest Loser,"" sex tape regrets and boxed wine hangovers.",,movie,2026-05-17T16:57:36.130744
101453,We Are One,We Are One,51.87,8.8,455,2020-06-15,[18],"Activists around the world fight injustice and drive social change in this documentary that follows their participation in the music video ""Solidarité.""",,movie,2026-05-17T16:57:36.130830
101454,Hole in the Wall,Hole in the Wall,177.74,7.2,4211,2016-06-15,[18],"Diagnosed with colon cancer, a free-spirited man embarks on an illuminating road trip with his son through South Africa.",,movie,2026-05-17T16:57:36.130915
101455,Mama's Boy,Mama's Boy,136.4,6.0,8183,2018-06-15,[18],A man undergoes a heart transplant following a serious injury and begins to take on some of the donor's motherly characteristics.,,movie,2026-05-17T16:57:36.130999
101456,The Claudia Kishi Club,The Claudia Kishi Club,24.96,5.3,1760,2020-06-15,[18],"Asian American creatives pay passionate tribute to the iconic, stereotype-busting ""Baby-Sitters Club"" character in this heartfelt documentary short.",,movie,2026-05-17T16:57:36.131158
101457,The Old Guard,The Old Guard,195.58,6.0,2829,2020-06-15,[18],Four undying warriors who've secretly protected humanity for centuries become targeted for their mysterious powers just as they discover a new immortal.,,movie,2026-05-17T16:57:36.131246
101458,Your Excellency,Your Excellency,203.22,6.3,532,2019-06-15,[18],"Bumbling through politics, a billionaire businessman's presidential campaign seems destined for disaster until it gets a boost from social media.",,movie,2026-05-17T16:57:36.131343
101459,Born Racer,Born Racer,335.23,7.0,1170,2018-06-15,[18],"In this all-access pass, IndyCar champion Scott Dixon and his team navigate the risks on the road in the quest to win it all.",,movie,2026-05-17T16:57:36.131428
101460,Mucho Mucho Amor: The Legend of Walter Mercado,Mucho Mucho Amor: The Legend of Walter Mercado,58.99,4.3,1432,2020-06-15,[18],"Dazzling and tender-hearted, legendary astrologer Walter Mercado vanished at the peak of his fame. This documentary poignantly explains what happened.",,movie,2026-05-17T16:57:36.131682
101461,The Long Dumb Road,The Long Dumb Road,285.8,4.6,6366,2018-06-15,[18],"Bound for art school, a sheltered student gets roped into the antics of a freewheeling mechanic who hitches a ride after fixing his car.",,movie,2026-05-17T16:57:36.131897
101462,Dr. Seuss' The Lorax,Dr. Seuss' The Lorax,345.71,4.4,2742,2012-06-15,[18],The forest-dwelling Lorax has to stop the short-sighted Once-ler from ruining the environment for profit in this adaptation of the Dr. Seuss classic.,,movie,2026-05-17T16:57:36.132074
101463,Jim Jefferies: Intolerant,Jim Jefferies: Intolerant,45.9,5.0,4085,2020-06-15,[35],"Between scenes from an excruciating date, Jim Jefferies digs into generational differences, his own bad habits and the shifting boundaries in comedy.",,movie,2026-05-17T16:57:36.132217
101464,A Kid from Coney Island,A Kid from Coney Island,82.13,6.4,8357,2019-06-15,[18],"From gifted athlete to professional NBA hooper, Coney Island's Stephon Marbury navigates the pressures, pitfalls and peaks of his basketball journey.",,movie,2026-05-17T16:57:36.132341
101465,PNL - Dans la légende tour,PNL - Dans la légende tour,109.43,6.8,1243,2020-06-15,[18],"French rap duo PNL deliver hypnotic visuals and perform popular tracks from their album ""Dans la légende"" and more at the Bercy Arena in Paris.",,movie,2026-05-17T16:57:36.132455
101466,Aiyyaa,Aiyyaa,134.56,5.9,912,2012-06-15,[18],"An outspoken, imaginative girl from a conservative family pursues her dream man while fending off the prospect of an arranged marriage.",,movie,2026-05-17T16:57:36.132657
101467,Bbuddah Hoga Terra Baap,Bbuddah Hoga Terra Baap,304.3,6.3,5029,2011-06-15,[18],"A cooly confident aging hit man returns from exile in Paris to his old city, Mumbai, to revisit his past and perform one last job.",,movie,2026-05-17T16:57:36.132831
101468,Blood Money,Blood Money,226.5,5.0,4131,2012-06-15,[18],"Ambitious Kunal takes a job in the diamond business, but his life is thrown into turmoil when he's drawn into the seedy underworld of his new career.",,movie,2026-05-17T16:57:36.132964
101469,Bombay Talkies,Bombay Talkies,120.94,7.7,846,2013-06-15,[18],"A gay man deals with his sexuality, a struggling actor has an epiphany, a boy becomes a dancer, and a man tries to fulfill his father's dying wish.",,movie,2026-05-17T16:57:36.133120
101470,Boss,Boss,18.48,6.1,9602,2013-06-15,[18],"Disowned by his father as a boy, Surya is taken in by a crime boss. When his brother Shiv is wrongly imprisoned, his father pleads for Surya's help.",,movie,2026-05-17T16:57:36.133251
101471,Budhia Singh: Born to Run,Budhia Singh: Born to Run,409.54,5.2,5652,2016-06-15,[18],"In this thought-provoking biopic, an idealistic judo trainer adopts a boy from the slums and grooms him into the world's youngest marathon runner.",,movie,2026-05-17T16:57:36.133371
101472,Chashme Baddoor,Chashme Baddoor,162.26,8.3,8099,2013-06-15,[18],"When pretty new neighbor Seema falls for their shy roommate Sid, jealous womanizers Omi and Jai plot to break up the new lovebirds.",,movie,2026-05-17T16:57:36.133491
101473,Dharam Sankat Mein,Dharam Sankat Mein,237.88,7.1,2069,2015-06-15,[18],"After learning he was adopted from a Muslim couple, a Hindu man seeks his birth father but finds he must confront his bigotry to realize his quest.",,movie,2026-05-17T16:57:36.133657
101474,Drishyam,Drishyam,180.79,6.8,372,2015-06-15,[18],An unexceptional man becomes a murder suspect when the son of a high-ranking police official who harassed his daughter goes missing.,,movie,2026-05-17T16:57:36.133758
101475,Gabbar Is Back,Gabbar Is Back,126.01,5.4,5758,2015-06-15,[18],"After a vengeful college professor targets corruption in the government, he adopts the name ""Gabbar"" and becomes a hero to a weary public.",,movie,2026-05-17T16:57:36.133909
101476,Gollu Aur Pappu,Gollu Aur Pappu,107.57,4.8,7005,2014-06-15,[18],"Hapless brothers Gollu and Pappu stumble into a terrorist plot and end up being ordered to detonate a bomb, a task they are destined to bungle.",,movie,2026-05-17T16:57:36.134040
101477,Inkaar,Inkaar,133.77,8.3,8347,2013-06-15,[18],"An ad agency CEO is put under investigation when his ambitious protégée – and lover – accuses him of sexual harassment, vying for his top position.",,movie,2026-05-17T16:57:36.134150
101478,Madras Café,Madras Café,53.2,6.0,2877,2013-06-15,[18],An Indian intelligence agent journeys to a war-torn coastal island to break a resolute rebel group and meets a passionate journalist.,,movie,2026-05-17T16:57:36.134239
101479,Mary Kom,Mary Kom,22.39,5.0,3076,2014-06-15,[18],The daughter of a poor rice farmer overcomes the objections of her father and the demands of a male-dominated society to pursue a career in boxing.,,movie,2026-05-17T16:57:36.134321
101480,Michael,Michael,190.58,6.8,279,2011-06-15,[18],"After a dedicated cop accidentally kills a 12-year-old boy, he's fired, harassed and forced to take menial work as he tries to keep his life together.",,movie,2026-05-17T16:57:36.134403
